id,title,company,location,job_type,salary,time_recorded,url
c1fb8c31c8e0bbe0,Data Scientist III,Amentum,"Vienna, VA",,Estimated $111K - $140K a year,2023-07-13 23:15:00,https://www.indeed.com/rc/clk?jk=c1fb8c31c8e0bbe0&fccid=6cecc4f0e25b14e5&vjs=3
ae4c84a4d665196e,VISUAL/DATA ANALYST - Wright Patterson Air Force Base,"Venesco, LLC","Wright-Patterson AFB, OH 45433",,Estimated $73K - $92.4K a year,2023-07-13 23:15:04,"https://www.indeed.com/company/Venesco,-LLC/jobs/Data-Analyst-ae4c84a4d665196e?fccid=3207405afd0ca32f&vjs=3"
9b5903ecab0ef6a6,Statistical Analyst #P0088,Department of Social Services,"Richmond, VA 23230",,,2023-07-13 23:15:10,https://www.indeed.com/rc/clk?jk=9b5903ecab0ef6a6&fccid=926f78cf1e68574e&vjs=3
4f374a5fd91e2363,Principal Machine Learning Engineer,Eventbrite,"Remote in San Francisco, CA 94107",,Estimated $163K - $207K a year,2023-07-13 23:15:14,https://www.indeed.com/rc/clk?jk=4f374a5fd91e2363&fccid=28dd3b780624bbf1&vjs=3
de24887716612f8b,Senior Data Scientist Department of Veterans Affairs,Vancro Incorporated,"East Orange, NJ 07018",,,2023-07-13 23:15:20,https://www.indeed.com/rc/clk?jk=de24887716612f8b&fccid=7aac6477451afacb&vjs=3
d33d5f47a7bd82b0,Statistician 2,Commonwealth of PA,"Dauphin County, PA",,,2023-07-13 23:15:26,https://www.indeed.com/rc/clk?jk=d33d5f47a7bd82b0&fccid=9dbdbdd69e554e30&vjs=3
ed9cd50ddfa67449,Lead Data Scientist/Analytics Auditor,Pennsylvania Higher Education Assistance Agency,"Harrisburg, PA 17102 
(Midtown area)",,,2023-07-13 23:15:32,https://www.indeed.com/rc/clk?jk=ed9cd50ddfa67449&fccid=760e85466b656189&vjs=3
bcf908b6bcd8b50f,Senior Technical Data Analyst,REQUESTTECHNOLOGY.COM,"Hybrid remote in Chicago, IL",,,2023-07-13 23:15:38,https://www.indeed.com/rc/clk?jk=bcf908b6bcd8b50f&fccid=aac7e0f1e268e1a5&vjs=3
9cdaf41562c15bf8,Survey Methods and Data Science Assistant,SSRS,"Remote in Glen Mills, PA",,,2023-07-13 23:15:45,https://www.indeed.com/rc/clk?jk=9cdaf41562c15bf8&fccid=1cdd84a6cc940c55&vjs=3
385e96a9f9378018,Machine Learning Research Engineer,Somosotech IT Co Limited,"New York, NY 11357 
(Whitestone area)",,,2023-07-13 23:15:52,https://www.indeed.com/company/Somosotech-IT-Co-Limited/jobs/Machine-Learning-Engineer-385e96a9f9378018?fccid=9f270b4ac4973530&vjs=3
d6310ab1a04801ac,Senior Statistical Programmer,IQVIA,Remote,,,2023-07-13 23:15:58,https://www.indeed.com/rc/clk?jk=d6310ab1a04801ac&fccid=6b7a1dfe07e7f037&vjs=3
0278590e02c02df0,Senior Business Data Analyst,East West Bank,"Pasadena, CA 91101 
(Pasadena area)",,,2023-07-13 23:16:04,https://www.indeed.com/rc/clk?jk=0278590e02c02df0&fccid=6d3b3db8f9b2d20f&vjs=3
e210d3aec3a55f66,"Software Engineer L5, Machine Learning Platform",Netflix,"Los Gatos, CA",,Estimated $127K - $161K a year,2023-07-13 23:16:08,https://www.indeed.com/rc/clk?jk=e210d3aec3a55f66&fccid=66403b30a2c0d89c&vjs=3
89a03d434b14be1b,Staff ML Engineer - AI Research (Remote),SentinelOne,"Remote in Washington, DC",,,2023-07-13 23:16:14,https://www.indeed.com/rc/clk?jk=89a03d434b14be1b&fccid=d9842333df5404ce&vjs=3
2a97dbf91ff85d24,"Principal Software Engineer, Gaming AI",Microsoft,"Redmond, WA 98052 
(Overlake area)",,,2023-07-13 23:16:20,https://www.indeed.com/rc/clk?jk=2a97dbf91ff85d24&fccid=734cb5a01ee60f80&vjs=3
5c283a1990af054a,Statistician,The Leading Niche,Remote,,,2023-07-13 23:16:26,https://www.indeed.com/company/The-Leading-Niche/jobs/Statistician-5c283a1990af054a?fccid=2a6fb21a0c7205a9&vjs=3
38fe2886556b17a8,Senior Data Analyst,OncoHealth,Remote,,Estimated $93.7K - $119K a year,2023-07-13 23:16:30,https://www.indeed.com/rc/clk?jk=38fe2886556b17a8&fccid=fc61295e48a45345&vjs=3
28bbee17569f9589,"VP, Artificial Intelligence & Machine Learning",Fortrea,"Remote in Research Triangle Park, NC",,,2023-07-13 23:16:36,https://www.indeed.com/rc/clk?jk=28bbee17569f9589&fccid=6782fc9efc3c42f9&vjs=3
3b6cb1893f68aae1,"Applied Scientist, Generative AI Research",NEXON America,"El Segundo, CA",,,2023-07-13 23:16:42,https://www.indeed.com/company/NEXON-America/jobs/Research-Scientist-3b6cb1893f68aae1?fccid=0061d624b1276d4a&vjs=3
13dce974b56687d5,"Senior Director, Data Science (R-14726)",Dun & Bradstreet,"Hybrid remote in Jacksonville, FL 32256",,Estimated $170K - $215K a year,2023-07-13 23:16:46,https://www.indeed.com/rc/clk?jk=13dce974b56687d5&fccid=fa0ca3b638673d62&vjs=3
296b1af0245e9f42,Lead Machine Learning Engineer - remote,Corporate,Remote in Missouri,,Estimated $126K - $159K a year,2023-07-13 23:16:51,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CRsjAAhb4gy7YhO0JuVaeCDdL_btuOCOorhVjdNhR0mCPc2rVAPsx7HfU4F1rsshWw666gHgTJKPFdE-kPN0fODDLv_LvO0b5rVPbnM7L2i2l7jRiEdjpyIW6Ykisx06Mpw51D0b1jxHX_TA3BNVQJyiyIoQv_Ma6jWcSYsOM21KZ1vDjGDK38sgo0WTcKJuiBeoHuyvJeputMNZyMXofqjn9dgaBWRUg7HlFrO7phcWge6MvCRimGZpb77X8gVPL80kgeBh73MEB5y_lgT2uaEqGlSCysqFP2_A8wSC8d8KEI0k-PfLzXaT7loJm9T4jpxGXH8I30TQqO62-cxfGmvcfFC7mp3icl_rXSsLUE3OzGVrt_s1EBIACyJKvUx9v3NPO_7VLqoSnz6Tq9LNKsKlCh6BlgQ8dYOo0ltOgzN_F2fWX7OHOtKmRpQOA5sCWLsQAfLFRlkwStFmBhe5iH&xkcb=SoCJ-_M3NppcgdTU5J0HbzkdCdPP&p=12&fvj=0&vjs=3
4069cdce42773843,Lead Machine Learning Architect,DHL,"Westerville, OH 43082",,Estimated $107K - $135K a year,2023-07-13 23:16:55,https://www.indeed.com/rc/clk?jk=4069cdce42773843&fccid=5b8d10630cb111eb&vjs=3
ac46a2ed2434d4a0,Senior Data Analyst,Do it Best Corp.,"Fort Wayne, IN 46803 
(East Side area)",,Estimated $70.2K - $88.8K a year,2023-07-13 23:16:59,https://www.indeed.com/rc/clk?jk=ac46a2ed2434d4a0&fccid=9ec6d7b6f2496704&vjs=3
c2e1a2bfb804c394,Sr. Data Analyst - Credit,SPECTRUM,"Stamford, CT 06901 
(Downtown area)",,,2023-07-13 23:17:06,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CeXNZYxOzgf11O9-TFJft4I5QLQjKTqoL33Rtx55G7TkbyUQpQPSbB-YX0T_rPOtjPiCB5KDUUAd-V6Ss70Sth4x5CMr3_tZS9iqMyuWwObMOTOqW4ISldlgcQd2mXFiC3Ooxb1mOnWhgIJW-jMqV6mRqX0PzyREVrCmFc2LipfZSi0BnBm_-5D4_XpcVzCoDFCckCbA6x8CqiOKro1IBu2F6osnMimfHoeTBVN40R-eA4rfNGYvODB7FoUhvLu3jnl7wZo6-thiVo93UFx8vXVtC7uGvUEo8e1Oix-Ksc_IiJSOmMakxrG8dBF_NYyM-zMOEXjfv8mU11xLc19Q2VSWOvD9HmW-k1Lav21z4d85Q-xqcjZxJBaPySgKRDnsYYWLbwh70XojEoQLkaevX-wySgd8qiTwJgHKsEsD8JXri7ixTbWjgFtpudx_pO5gm6zJnIRn8HLE5DED_ArSUv&xkcb=SoDI-_M3NppS95AK4j0LbzkdCdPP&p=0&fvj=0&vjs=3
74235c82d9c86672,Visual Data Analyst,Chenega Corporation,"Wright-Patterson AFB, OH 45433",,Estimated $75.2K - $95.2K a year,2023-07-13 23:17:10,https://www.indeed.com/rc/clk?jk=74235c82d9c86672&fccid=ebdab10e41fbc599&vjs=3
93a0dcf0f624a2c1,"Senior Financial Data Analyst (Financial Analysis, Associate)",The MIL Corporation,"Washington, DC 20009 
(U Street Corridor area)",,,2023-07-13 23:17:16,https://www.indeed.com/rc/clk?jk=93a0dcf0f624a2c1&fccid=132d9543154e5991&vjs=3
81daa7153ac11075,Statistician III,"Goldbelt, Inc.",Remote,,,2023-07-13 23:17:22,https://www.indeed.com/rc/clk?jk=81daa7153ac11075&fccid=f7f5ab591aa9143d&vjs=3
51ccdd3396eef9a0,Sr. Data Analyst,Curana Health,"Austin, TX 78701 
(Downtown area)",,Estimated $91K - $115K a year,2023-07-13 23:17:26,https://www.indeed.com/rc/clk?jk=51ccdd3396eef9a0&fccid=d2bea3a8a2794d6c&vjs=3
5038cb3467600b11,Manager of Machine Learning - M1,Overstock.com Inc.,Remote,,,2023-07-13 23:17:32,https://www.indeed.com/rc/clk?jk=5038cb3467600b11&fccid=cc007169ef81dc6a&vjs=3
a16bc3bd38dc4405,Web Developer - Research Data Services - Scientific Computing & Data,Mount Sinai,"New York, NY 10017 
(Murray Hill area)",,,2023-07-13 23:17:38,https://www.indeed.com/rc/clk?jk=a16bc3bd38dc4405&fccid=c007936ceb766fe5&vjs=3
f70a800faeb5b967,Senior Software Engineer - AI,Credible,"Remote in Durham, NC",,,2023-07-13 23:17:45,https://www.indeed.com/rc/clk?jk=f70a800faeb5b967&fccid=04e8134694cdee5a&vjs=3
28c1c9202f75b7de,Data Engineer [USA - Remote],AURA TECHNOLOGIES LLC.,"Chapel Hill, NC",,Estimated $89.9K - $114K a year,2023-07-13 23:17:49,https://www.indeed.com/rc/clk?jk=28c1c9202f75b7de&fccid=74fe06c6cbaef3fb&vjs=3
920a7115ca3f64a0,"Senior C/C++ Software Engineer, AI Streaming Software",NVIDIA,"Santa Clara, CA",,,2023-07-13 23:17:55,https://www.indeed.com/rc/clk?jk=920a7115ca3f64a0&fccid=c267f29f0f85e8b8&vjs=3
5207014b666934c5,"Data Architect - Boston, MA",Deloitte,"Boston, MA",,Estimated $122K - $155K a year,2023-07-13 23:17:59,https://www.indeed.com/rc/clk?jk=5207014b666934c5&fccid=9e215d88a6b33622&vjs=3
5f282b6743add279,Statistical Programmer - Contract,Beaufort LLC,"Remote in Virginia Beach, VA",,Estimated $103K - $130K a year,2023-07-13 23:18:03,https://www.indeed.com/rc/clk?jk=5f282b6743add279&fccid=a1b61557e4f0e488&vjs=3
e82ed6383e3b53bf,Wage and Hour Statistician II,Jackson Lewis,"Denver, CO",,,2023-07-13 23:18:09,https://www.indeed.com/rc/clk?jk=e82ed6383e3b53bf&fccid=e54290448239033c&vjs=3
d4083f05d7a69290,Senior Machine Learning Engineer,Advantage Resourcing,"Santa Clara, CA 95050",,,2023-07-13 23:18:15,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CQRQ3eiV4YWjrRS1ho7HVQ9JO8v6Fb3eU0yDOJbdOiEkgleZ9HgcUrEA7UThAOt2Bes6pmF6Xg4jCNGasDrrSmi2e0QyJJG023SO1DL_3WVFp_9nDuZ5JA4qTyLObtfr3LU0qGDyTzP0j9sZllJh6AIFhK4Vpypvn8I_SVpjoWBz8L7-JjCENOj9ixDri4dUsIKpBLhCD5_FhGgKXkcN0vvJXQxXmCjNYM_2PXg3zkp2Rt29BIDZ1OWOJzdWzO896fWtX20sVPKJ7p7SrDiWxpuaBo2D1JrJCcsgzXMyJ3z3BUaB1brUjfeC1fGuOhFLsgZL9OHdo2oWVDT_aFYYLIXvLM_xpmE9YMND2Q6Ut7k-rXfQAoNmzL5Na4Y4chf-w2cl1_jil92h3YxzyafvRHOHSo1mYEIQ9FPStyGWmVW019-dt6ULdvLWN3A3MhBMPAVdtBcGkL2EDkwot3pkFHC6npdCskAG0ww3rFv8OnwfJWjVIVjOotSl4mU4C-oOE78r3G8ycJKrPZ4B6m1dbMYrQSATE7C8HYR7ZGrPlgMg==&xkcb=SoAI-_M3NppS95AK4j0GbzkdCdPP&p=13&fvj=1&vjs=3
c3bb0ae6ab2a0d2c,Senior Gameplay AI Engineer,ZeniMax Online Studios,"Hunt Valley, MD 21031",,,2023-07-13 23:18:21,https://www.indeed.com/rc/clk?jk=c3bb0ae6ab2a0d2c&fccid=0afbdcc9aaf8febc&vjs=3
ee2f531c0efae451,Performance Engineer - Apple Vision Pro,Apple,"Cupertino, CA",,,2023-07-13 23:18:29,https://www.indeed.com/rc/clk?jk=ee2f531c0efae451&fccid=c1099851e9794854&vjs=3
4461c200aa32888f,Lead Data and NLP Engineer,JPMorgan Chase & Co,"Wilmington, DE 19801 
(Loma area)",,,2023-07-13 23:18:35,https://www.indeed.com/rc/clk?jk=4461c200aa32888f&fccid=c46d0116f6e69eae&vjs=3
79d4c8488fd6391d,Machine Learning Research Engineer,Mirage Studio (YC S20),"New York, NY 10001 
(Chelsea area)",,,2023-07-13 23:18:41,https://www.indeed.com/company/Carrols-LLC/jobs/Machine-Learning-Engineer-79d4c8488fd6391d?fccid=3c3e07d06a785928&vjs=3
fb95777caba560b9,Senior IT Data Analyst,"Allied Benefit Systems, LLC",Remote,,Estimated $90.1K - $114K a year,2023-07-13 23:18:45,https://www.indeed.com/rc/clk?jk=fb95777caba560b9&fccid=9d181950f1da1ea7&vjs=3
ee4626b282892221,Senior Data Analyst,QinetiQ US,"Washington, DC",,Estimated $115K - $146K a year,2023-07-13 23:18:49,https://www.indeed.com/rc/clk?jk=ee4626b282892221&fccid=dd616958bd9ddc12&vjs=3
9f18ebd2656fcfc4,Sr. Data Analyst,"Ishpi Information Technologies, Inc","San Diego, CA 92152 
(Wooded Area area)",,Estimated $108K - $137K a year,2023-07-13 23:18:53,https://www.indeed.com/rc/clk?jk=9f18ebd2656fcfc4&fccid=e9386eeddce2ca58&vjs=3
028a0e142d563000,"Computational Research Scientist I or II, Physiological Data Modeling (Hybrid)",The Henry M. Jackson Foundation for the...,"Hybrid remote in Frederick, MD 21702",,,2023-07-13 23:18:59,https://www.indeed.com/rc/clk?jk=028a0e142d563000&fccid=b8c2c8157c5dbba4&vjs=3
f9bacebb3c561ada,Head of Applied AI/ML,Databricks,"San Francisco, CA 94105 
(Financial District/South Beach area)",,,2023-07-13 23:19:05,https://www.indeed.com/rc/clk?jk=f9bacebb3c561ada&fccid=3d0f7ba22a49432f&vjs=3
34bbe8e754aa668e,Dir of Data Execution and Operations,Takeda Pharmaceutical,"Hybrid remote in Boston, MA",,Estimated $134K - $170K a year,2023-07-13 23:19:09,https://www.indeed.com/rc/clk?jk=34bbe8e754aa668e&fccid=4819693c833d5b6e&vjs=3
701e0265ad4e961a,"Project Manager I, Biostatistics and Data Science",Wake Forest Baptist Health,"Winston-Salem, NC 27101 
(Goler area)",,,2023-07-13 23:19:15,https://www.indeed.com/rc/clk?jk=701e0265ad4e961a&fccid=b533ab2927d30db7&vjs=3
f6524803a6178232,"Developer Relations Manager, Consumer Internet - AI",NVIDIA,"Santa Clara, CA",,,2023-07-13 23:19:21,https://www.indeed.com/rc/clk?jk=f6524803a6178232&fccid=c267f29f0f85e8b8&vjs=3
c7e229d25861887f,Marketing Manager,Verizon,"Remote in Basking Ridge, NJ",,Estimated $131K - $166K a year,2023-07-13 23:19:26,https://www.indeed.com/rc/clk?jk=c7e229d25861887f&fccid=f7029f63fe5c906e&vjs=3
f9c0f438b20cf845,"Software Engineer II – Machine Learning Platform, Abacus.AI, Inc., San Francisco, CA.",Abacus.AI,"San Francisco, CA",,,2023-07-13 23:19:32,https://www.indeed.com/rc/clk?jk=f9c0f438b20cf845&fccid=3a647fcb3a1d7762&vjs=3
dcb5965f14d17a25,Data Science Manager,Tremor Video,"Hybrid remote in New York, NY",,Estimated $135K - $171K a year,2023-07-13 23:19:36,https://www.indeed.com/rc/clk?jk=dcb5965f14d17a25&fccid=dbb73e1f44ce1cf6&vjs=3
ca38fe6212a7fb1f,Artificial Intelligence Programmer - Part Time,"ABA Solutions, LLC","Upperco, MD 21155",,,2023-07-13 23:19:42,"https://www.indeed.com/company/ABA-Solutions,-LLC/jobs/Programmer-ca38fe6212a7fb1f?fccid=7da2b337695bc866&vjs=3"
2457f331087aeded,"Part Time Hourly, Live Statistician in Athletics",Whatcom Community College,"Bellingham, WA 98226 
(Guide Meridian area)",,,2023-07-13 23:19:49,https://www.indeed.com/company/Whatcom-Community-College/jobs/Statistician-2457f331087aeded?fccid=5e16ec91ece28bce&vjs=3
c00bc988b784e5ba,Sr Data Engineer with Vertex.AI,Gannett,"Remote in Plano, TX 75093",,,2023-07-13 23:19:55,https://www.indeed.com/rc/clk?jk=c00bc988b784e5ba&fccid=1230acb7e56c6df5&vjs=3
f512a4c2b7a0ecad,Sr. Applied Scientist,Amazon.com Services LLC,"Bellevue, WA",,,2023-07-13 23:20:01,https://www.indeed.com/rc/clk?jk=f512a4c2b7a0ecad&fccid=fe2d21eef233e94a&vjs=3
cad3ed7ac94f04d9,Engagement Manager: Enterprise AI Services,HP,"Vancouver, WA 98683 
(Bennington area)",,,2023-07-13 23:20:07,https://www.indeed.com/rc/clk?jk=cad3ed7ac94f04d9&fccid=1b866506aec22461&vjs=3
40336191c21d38e2,Data Analyst Senior - Level 3,Lockheed Martin,"Fort Worth, TX 76137 
(Far North area)",,,2023-07-13 23:20:13,https://www.indeed.com/rc/clk?jk=40336191c21d38e2&fccid=aeb15e43a6800b9d&vjs=3
c28284c35803cfe6,"Director, Data Science/Analytics",Coupang,"Mountain View, CA 94043",,Estimated $184K - $233K a year,2023-07-13 23:20:17,https://www.indeed.com/rc/clk?jk=c28284c35803cfe6&fccid=56e12959d04ef145&vjs=3
13cbca6ebba1c1b7,DMV & Statistical Reporting Analyst,XL Catlin,"Exton, PA 19341",,Estimated $52.4K - $66.3K a year,2023-07-13 23:20:21,https://www.indeed.com/rc/clk?jk=13cbca6ebba1c1b7&fccid=29e4aa7e4c4a93db&vjs=3
be84061491ec2020,Power Platform Developer - Data Scientist,SMX,"Remote in Fairfax, VA",,,2023-07-13 23:20:28,https://www.indeed.com/rc/clk?jk=be84061491ec2020&fccid=f65dc27fae2e9bf3&vjs=3
d71670a1ddf887ff,Deep Learning Engineer - Apple Vision Pro,Apple,"Cupertino, CA",,,2023-07-13 23:20:34,https://www.indeed.com/rc/clk?jk=d71670a1ddf887ff&fccid=c1099851e9794854&vjs=3
c4068ec0dabcb475,"AIML - Sr Machine Learning Manager, Siri Understanding",Apple,"Cupertino, CA",,,2023-07-13 23:20:40,https://www.indeed.com/rc/clk?jk=c4068ec0dabcb475&fccid=c1099851e9794854&vjs=3
2487e9e7e77b046f,"Sr. Manager/Lead, Data Science & Analytics, Autonomy",Rivian,"Palo Alto, CA 94304",,Estimated $183K - $232K a year,2023-07-13 23:20:44,https://www.indeed.com/rc/clk?jk=2487e9e7e77b046f&fccid=ab392afaee93f976&vjs=3
6914baec3c444ee9,Artificial Intelligence Technical Product Manager,RJT Compuquest,"St. Louis, MO 63102 
(Near North Riverfront area)",,,2023-07-13 23:20:50,https://www.indeed.com/company/RJT-Compuquest/jobs/Technical-Product-Manager-6914baec3c444ee9?fccid=d1c6b31738c7d04f&vjs=3
f520981257527d9a,Machine Learning Engineer,MATRIX Resources,"Irving, TX 75063",,,2023-07-13 23:20:56,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0De5ppvndiyxA0pMSLQzOe_j9Mra0KF_8EhxTxOKXtZIfhM20E97mGJuSEbq9mCfhiwjBnBLeakl8d1MgwdRv4nbIczl8Mi_By04zUY8yNRXH3csM4tSN-Ztydjl_fXVwL2mlEALrZfV6pRRLX_luypUc-JuhDxleL2rMjXpfPZ83mHDfrak0SIsUUdrGkc85FLfvm_s16beVIWLzJuf9rI2RP8loG_Co0xViLasUk8P7BKk0L60vi5sM4_1PUjNilNHQvJm9UjGXR25gcrMoyzXZ-t5iBewohe62-bDIO9cSzSC05tV71Yt2DynZsrtGjDFSY5ridoByRQAEQa8VHKxkKpD1C3Et_xJsRISe2EGbsyh3oq4JZMMlrmVHaCE3wY42GZiTcq5A8IWr3kSFtEZ-rdGY7SHiMGxTVwFal_NDhcR4c7stwQJ9qmvIteLEwMM0FrPWUtkTrLrDTZ9VkP5QOeQ9vYD9_KIJfUp7q7NQBnmj3-9eqF0YbQYQYCHWOf8sYCOxV01a83agBvNa24gAyGCmf0_wTBShrxvpLDCoxbLJ-JNJbYru9sdFgPBOsfCjVgx7xeRg==&xkcb=SoDv-_M3Npp-yPwdkR0HbzkdCdPP&p=12&fvj=0&vjs=3
f7ed140e54d9395e,Decision Science Manager,Disney,"Hybrid remote in Lake Buena Vista, FL",,Estimated $121K - $153K a year,2023-07-13 23:21:00,https://www.indeed.com/rc/clk?jk=f7ed140e54d9395e&fccid=4ed80f3a97849f22&vjs=3
bafc58dfee254d06,Generative AI Core Team Leader,Schneider Electric,"Andover, MA 01810",,Estimated $100K - $127K a year,2023-07-13 23:21:04,https://www.indeed.com/rc/clk?jk=bafc58dfee254d06&fccid=8dc4399ddb463d4a&vjs=3
e0722d62b4af9175,"AVP, Lead Data Scientist",Chubb INA Holdings Inc.,"Whitehouse Station, NJ 08889",,,2023-07-13 23:21:12,https://www.indeed.com/rc/clk?jk=e0722d62b4af9175&fccid=a4b25052cb0c9989&vjs=3
28b5639fd0d5c827,Sr Principal Marketing Data Analyst,Mr. Cooper,"Lewisville, TX 75057",,Estimated $87.8K - $111K a year,2023-07-13 23:21:16,https://www.indeed.com/rc/clk?jk=28b5639fd0d5c827&fccid=31983fe75ad38002&vjs=3
f02e950dc60233c4,Program manager & Data governance lead,Capgemini,"Des Plaines, IL",,,2023-07-13 23:21:22,https://www.indeed.com/rc/clk?jk=f02e950dc60233c4&fccid=105ecfd0283f415f&vjs=3
eccc2cd2ec263bd8,"Engineer, Data",Ayar Labs,"San Jose, CA",,,2023-07-13 23:21:28,https://www.indeed.com/rc/clk?jk=eccc2cd2ec263bd8&fccid=0bdcde29f281d9fc&vjs=3
6e083bf705a30196,GIS Data Expert,QinetiQ US,"Washington, DC",,Estimated $121K - $153K a year,2023-07-13 23:21:32,https://www.indeed.com/rc/clk?jk=6e083bf705a30196&fccid=dd616958bd9ddc12&vjs=3
954163307e255791,Research Fellow BE - Machine Learning/AI in Oncology and Clinical Data Fusion,Mass. Eye and Ear (MEE),"Hybrid remote in Boston, MA 02114",,,2023-07-13 23:21:38,https://www.indeed.com/rc/clk?jk=954163307e255791&fccid=b1df71503af843b7&vjs=3
ff5bdc238e99ae3f,Statistician 3,Yale University,"New Haven, CT 06510 
(Downtown area)",,Estimated $88.5K - $112K a year,2023-07-13 23:21:42,https://www.indeed.com/rc/clk?jk=ff5bdc238e99ae3f&fccid=24aa47c814aee6e7&vjs=3
a95155412b41692e,Statistical Analyst,ICON,"Hybrid remote in Lexington, KY 40513",,Estimated $81K - $103K a year,2023-07-13 23:21:46,https://www.indeed.com/rc/clk?jk=a95155412b41692e&fccid=6c527578251bc5e1&vjs=3
64683fdebc751d32,Head of Artificial Intelligence,Gaia,"Louisville, CO 80027",,,2023-07-13 23:21:52,https://www.indeed.com/rc/clk?jk=64683fdebc751d32&fccid=924fe2fc26559047&vjs=3
e7f353d2ddf16692,Associate Data Review Scientist - Biochemistry,Eurofins USA BioPharma Services,"Lancaster, PA",,,2023-07-13 23:21:58,https://www.indeed.com/rc/clk?jk=e7f353d2ddf16692&fccid=da33f48dbeb2e889&vjs=3
2b41751fb4ffdc5b,Statistician,Karen Clark & Company,"Boston, MA 02116 
(Back Bay area)",,Estimated $83.7K - $106K a year,2023-07-13 23:22:02,https://www.indeed.com/rc/clk?jk=2b41751fb4ffdc5b&fccid=afd7dfce0c0eeccb&vjs=3
7755a62a2bf3a778,SR. DATA ANALYST,Bureau Veritas,"Chicago, IL",,,2023-07-13 23:22:09,https://www.indeed.com/rc/clk?jk=7755a62a2bf3a778&fccid=fdd8787d3dc18c3e&vjs=3
7676bdd8cd724c51,AI & Machine Learning Developer,AdMedia.,Remote,,,2023-07-13 23:22:15,https://www.indeed.com/company/AdMedia./jobs/Machine-Learning-Engineer-7676bdd8cd724c51?fccid=d5ce51d81690c66b&vjs=3
f09dc24c0e301abb,Senior Trajectory Data Scientist/Data Administrator RE2-J,"Aerodyne Industries, LLC","Houston, TX 77058 
(Pasadena area)",,Estimated $127K - $161K a year,2023-07-13 23:22:19,https://www.indeed.com/rc/clk?jk=f09dc24c0e301abb&fccid=42e657b8eedc9ee5&vjs=3
6ea5ca2d0a6215f5,Artificial Intelligence Engineer,CALLISTOFUSION,"Scottsdale, AZ",,,2023-07-13 23:22:25,https://www.indeed.com/company/CALLISTOFUSION/jobs/Business-Intelligence-Developer-6ea5ca2d0a6215f5?fccid=24c6d3d6383040f4&vjs=3
f90fb7163dc763b1,Data Scientist,Deloitte,"Rosslyn, VA",,Estimated $102K - $129K a year,2023-07-13 23:22:30,https://www.indeed.com/rc/clk?jk=f90fb7163dc763b1&fccid=9e215d88a6b33622&vjs=3
9a4ca91233b6141d,"Sr Manager Data Science - Work From Home, PA",Lumen,"Remote in Home, PA",,,2023-07-13 23:22:37,https://www.indeed.com/rc/clk?jk=9a4ca91233b6141d&fccid=fa05afb3210273ab&vjs=3
a94fcdb9ea4ec052,"Data Science, Director (Remote)",Altoida,Remote,,,2023-07-13 23:22:43,https://www.indeed.com/rc/clk?jk=a94fcdb9ea4ec052&fccid=dd616958bd9ddc12&vjs=3
52745f2508997eab,Research Engineer - Machine Learning,Somosotech IT Co Limited,"Remote in San Francisco, CA 94103",,,2023-07-13 23:22:49,https://www.indeed.com/company/Somosotech-IT-Co-Limited/jobs/Machine-Learning-Engineer-52745f2508997eab?fccid=9f270b4ac4973530&vjs=3
7970eb675fccb67d,Data Science Associate (Hybrid),Fannie Mae,"Washington, DC",,Estimated $83.1K - $105K a year,2023-07-13 23:22:53,https://www.indeed.com/rc/clk?jk=7970eb675fccb67d&fccid=2231941280824ce7&vjs=3
1459e75e57dc862a,Part Time Osceola Magic Statistician,Orlando Magic,"Kissimmee, FL 34744",,Estimated $51.5K - $65.2K a year,2023-07-13 23:22:57,https://www.indeed.com/rc/clk?jk=1459e75e57dc862a&fccid=d12969e83d0237af&vjs=3
e8b0b6042f91f876,"Data Scientist - ML, Python; Java - US citizen/TS-SCI CI w poly req",Talent Search PRO,"Fort Meade, MD",,Estimated $123K - $156K a year,2023-07-13 23:23:01,https://www.indeed.com/rc/clk?jk=e8b0b6042f91f876&fccid=03e38d4a50ed7d67&vjs=3
5b97a35557e5e748,"Senior Analyst, Statistical Programming",SimulStat,Remote,,Estimated $117K - $148K a year,2023-07-13 23:23:05,https://www.indeed.com/rc/clk?jk=5b97a35557e5e748&fccid=50233450c852aee5&vjs=3
8cd9221f8d37d9b1,Data Science Developer,ProIT Inc.,"Hybrid remote in Tampa, FL 33602",,,2023-07-13 23:23:11,https://www.indeed.com/company/ProIT-Inc./jobs/Data-Scientist-8cd9221f8d37d9b1?fccid=6d4d306b9be4fe88&vjs=3
caf70069aa2afe7f,Information Systems - Sr Data Analyst,Hajoca Corporation,"Lafayette Hill, PA 19444",,,2023-07-13 23:23:17,https://www.indeed.com/rc/clk?jk=caf70069aa2afe7f&fccid=0120837bbfad1ee3&vjs=3
66d10b013b29df2f,Statistical Assistant -15751,Knowledge Builders Inc.,"Albany, NY 12210 
(Central Avenue area)",,,2023-07-13 23:23:23,https://www.indeed.com/rc/clk?cmp=Knowledge-Builders-Inc.&ti=Statistical+Assistant+-15751&jk=66d10b013b29df2f&fccid=1043b3f2ab1bcb50&vjs=3
