,id,title,company,location,job_type,salary,url
311,1a23a323d6b9f72f,Sr Data Engineer with Vertex.AI,Gannett,Remote,Full-time,"$140,000 - $160,000 a year",https://www.indeed.com/rc/clk?jk=1a23a323d6b9f72f&fccid=1230acb7e56c6df5&vjs=3
312,65bed6ebde3aa565,Health Science Data and Policy Analyst,"GAP Solutions, Inc.","Bethesda, MD 20810",Full-time,,https://www.indeed.com/rc/clk?jk=65bed6ebde3aa565&fccid=0bc8a6533b9d1918&vjs=3
313,6dc8b08e316ec0f0,Senior Data Scientist,WALGREENS,"Deerfield, IL 60015",,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AkkitoYsT710tvHNh-j77zAVLD25tV7Cs0YozZUvlkdEUQJljV4yh6BdkAGsfgRzS_PtWS0d4LUahtRdTGrde96D6UA0YofilBZKboQVoHnCy1SeS1zVUG_vQGB9MaO6m1qX3mb8xdsJjUcfY3h0dq0Z4aYj9q8qCcBlWScDbs-xHAc0JUB0aZrkR78sgOGn9-2KfToqqN4bqn3jby5UFITjMUeCRwzW3p1xyUZlOLl3mKVAD10ZfSaWgPWOJ2C3QOKa1aHmiyUy8EC4DZwG1aNurN41gwiFdiRb-HQJ5kjr9bB2Mn-M0iz3Twg2ul1cz4NYdVGPtf5mLQScewpEwicKzJMF2Zj6Fu0JQYSsRexm2ouEZLJ90eikv8SEa_Mh3VeqXvlqHXKyNEFbWcYjydiSqUHjwcJIw_OpwG_fJgFL6K_S-rms8mdw3c2Db3p4uC_r8GwvVDLx5yqRq-jlve&xkcb=SoB4-_M3NenNnkA2v70GbzkdCdPP&p=13&fvj=0&vjs=3
314,e4c232cc4d37506a,Data Engineer,Booz Allen Hamilton,"Hybrid remote in Arlington, VA 22202",Full-time,"$58,400 - $133,000 a year",https://www.indeed.com/rc/clk?jk=e4c232cc4d37506a&fccid=4e041af1d0af1bc8&vjs=3
315,1fad4311244acbce,Data Analyst,QinetiQ US,"Washington, DC",,Estimated $87.8K - $111K a year,https://www.indeed.com/rc/clk?jk=1fad4311244acbce&fccid=dd616958bd9ddc12&vjs=3
316,71bb4f3dd229de8c,Lead Data Scientist,System1,"Hybrid remote in Seattle, WA 98108",Full-time,Estimated $155K - $196K a year,https://www.indeed.com/rc/clk?jk=71bb4f3dd229de8c&fccid=0471f3a5f9f7f44f&vjs=3
317,46dc9122ec5cc119,Machine Learning Infra Engineer,Cyberjin,Remote,Full-time,Estimated $112K - $142K a year,https://www.indeed.com/rc/clk?jk=46dc9122ec5cc119&fccid=74a4b2141032dade&vjs=3
318,77d346700c3c2ee2,Senior Data Analyst,LPL Financial,"Hybrid remote in Fort Mill, SC 29715",,"$82,160 - $123,240 a year",https://www.indeed.com/rc/clk?jk=77d346700c3c2ee2&fccid=bba3b2578c9adb92&vjs=3
319,28b5639fd0d5c827,Senior Principal Data Analyst,Mr. Cooper,"Lewisville, TX 75057",Full-time,Estimated $99.4K - $126K a year,https://www.indeed.com/rc/clk?jk=28b5639fd0d5c827&fccid=31983fe75ad38002&vjs=3
320,b31bf12f9bd3413f,"Sr. People Data Analyst, HR People Analytics",Oak Ridge National Laboratory,"Oak Ridge, TN 37830",,Estimated $72.5K - $91.8K a year,https://www.indeed.com/rc/clk?jk=b31bf12f9bd3413f&fccid=64e028df9b3fd2c4&vjs=3
